design_id,Efficiency,Massflow,Compression_ratio,Omega,P,CoordinateX_mean,CoordinateX_std,CoordinateX_min,CoordinateX_max,CoordinateX_p25,CoordinateX_p75,CoordinateX_skew,CoordinateX_kurt,CoordinateY_mean,CoordinateY_std,CoordinateY_min,CoordinateY_max,CoordinateY_p25,CoordinateY_p75,CoordinateY_skew,CoordinateY_kurt,CoordinateZ_mean,CoordinateZ_std,CoordinateZ_min,CoordinateZ_max,CoordinateZ_p25,CoordinateZ_p75,CoordinateZ_skew,CoordinateZ_kurt,NormalsX_mean,NormalsX_std,NormalsX_min,NormalsX_max,NormalsX_p25,NormalsX_p75,NormalsX_skew,NormalsX_kurt,NormalsY_mean,NormalsY_std,NormalsY_min,NormalsY_max,NormalsY_p25,NormalsY_p75,NormalsY_skew,NormalsY_kurt,NormalsZ_mean,NormalsZ_std,NormalsZ_min,NormalsZ_max,NormalsZ_p25,NormalsZ_p75,NormalsZ_skew,NormalsZ_kurt,Pressure_mean,Pressure_std,Pressure_min,Pressure_max,Pressure_p25,Pressure_p75,Pressure_skew,Pressure_kurt,Density_mean,Density_std,Density_min,Density_max,Density_p25,Density_p75,Density_skew,Density_kurt,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_p25,Temperature_p75,Temperature_skew,Temperature_kurt
82,0.9176203,19.96345,2.0009944,1624.8064841691116,358832.0391319849,0.019783069776201034,0.012900305969522977,-0.0016677537223883502,0.04425399489789438,0.007981590116315914,0.03190185576229903,0.17997376998187564,-1.2200588976767488,0.22066604092031053,0.028108482205356385,0.17610606620391475,0.2508553784899334,0.1887665424838219,0.2474475413231597,-0.3078016182018136,-1.629394610077669,-0.0012750762848776028,0.016651795733223788,-0.02689450454000408,0.025119400264119858,-0.01772304956395717,0.013520301638076855,-0.05353093656085874,-1.4488776969513806,0.03785444668079554,0.6331522515307213,-0.9968230658844731,0.9996522572976932,-0.602782278778175,0.6485239482378643,-0.1470696528892949,-1.4176660258708984,0.39003939126283654,0.42205564111590627,-0.2312174628386341,0.9997413655877098,0.001120679069451858,0.8538237732550282,0.2667219460403593,-1.5511590677927911,-0.023053585073869107,0.5193069772662331,-0.9999246701169394,0.9986976098131451,-0.5213189112054865,0.4937567051671734,0.06979119670226606,-1.3370790441082374,107323.59319254261,32173.592411184083,22139.14102939326,265580.1040734759,79803.60240191012,140643.65152249963,0.3966599633278515,1.0802956123026284,1.0694628125564283,0.31387116482158534,0.10441651763172366,2.3723608962106506,0.7886452099843143,1.3480997603375624,0.21502893038902035,-0.3674678404382429,359.7774710645891,19.244568820539367,317.89034594627344,388.34610560321704,333.6694099588362,363.6012738103912,-0.10713668917432477,-1.404072573068776
68,0.9175803,19.966738,2.001337,1624.8064841691116,358944.1970397878,0.019783069776201034,0.012900305969522977,-0.0016677537223883502,0.04425399489789438,0.007981590116315914,0.03190185576229903,0.17997376998187564,-1.2200588976767488,0.22066604092031053,0.028113415007686625,0.17610606620391475,0.2508553784899334,0.1887665424838219,0.2474475413231597,-0.3078016182018136,-1.629394610077669,-0.0012750762848776028,0.016651795733223788,-0.02689450454000408,0.025119400264119858,-0.01772304956395717,0.013520301638076855,-0.05353093656085874,-1.4488776969513806,0.03785444668079554,0.6331522515307213,-0.9968230658844731,0.9996522572976932,-0.602782278778175,0.6485239482378643,-0.1470696528892949,-1.4176660258708984,0.39003939126283654,0.42205564111590627,-0.2312174628386341,0.9997413655877098,0.001120679069451858,0.8538237732550282,0.2667219460403593,-1.5511590677927911,-0.023053585073869107,0.5193069772662331,-0.9999246701169394,0.9987379485912374,-0.5213189112054865,0.4937567051671734,0.06979119670226606,-1.3370790441082374,107323.59319254261,32173.592411184083,22139.14102939326,265580.1040734759,79803.60240191012,140643.65152249963,0.3966599633278515,1.0802956123026284,1.0694628125564283,0.31387116482158534,0.10441651763172366,2.3723608962106506,0.7886452099843143,1.3480997603375624,0.21502893038902035,-0.3674678404382429,359.7774710645891,19.244568820539367,317.89034594627344,388.34610560321704,333.6694099588362,363.6012738103912,-0.10713668917432477,-1.404072573068776
4,0.9169641,19.995995,2.0031083,1623.0527578685915,358938.4646765961,0.01980725554966138,0.012900934974587235,-0.001667982549084645,0.04425432591289465,0.007981948726996166,0.03190373647324246,0.1711327183304591,-1.2202632116728507,0.22066861903491472,0.02811171879359706,0.17610605521162837,0.2508521255160065,0.1887666141285097,0.2474437027810897,-0.3077978790801929,-1.6293627482836257,-0.001275082241984795,0.01651331001338622,-0.026892660475949442,0.02511973490904686,-0.017762524671133727,0.013508045889251828,-0.05353141720402867,-1.448917617783126,0.03785107337785144,0.633144564051249,-0.9968201382079427,0.9996649455463681,-0.6020323558119703,0.6485423639569348,-0.14706571245898015,-1.417662618931259,0.3901886518254173,0.4220073695521046,-0.22595799005150377,0.9997189019944249,0.0011324747002393588,0.8537251773881026,0.26246826457796574,-1.5511339698338957,-0.023100920680069068,0.5198389216096131,-0.9999072096718618,0.9987446549422293,-0.5220208212080572,0.4937291516198753,0.07601739720133545,-1.3364904291889212,107379.15488220323,32177.613639666466,24016.757363124834,265494.3388882623,79804.68679977409,140636.61064944242,0.3873007216450238,1.0852006580513875,1.0702060326771674,0.313858165363786,0.10431297272144748,2.3744722688106266,0.7877474912667309,1.3337875845908498,0.21553810784002386,-0.3266952092885706,359.7901007976522,19.245472046024773,317.90749381468015,388.35234536861293,332.67343590620044,363.6046262825851,-0.10726404784835036,-1.4041402567467018
22,0.91666406,20.04389,2.0140512,1779.993860529467,358937.0504609441,0.019808342162066016,0.012901115831416652,-0.001668221749988741,0.044256238762560816,0.00798148218436336,0.03191170984279099,0.17988658694707124,-1.2181163665922525,0.2206685416232966,0.02811171850413276,0.1761060547944701,0.25085544145205046,0.1887635778936287,0.24741723318705908,-0.3078293167682227,-1.6293662015472974,-0.0012750829078335547,0.016650466668244764,-0.026878966136023228,0.02511973341432154,-0.017653518490774102,0.013519804405473056,-0.0535088675790103,-1.4486534645096854,0.03785060030262156,0.6331562309293253,-0.9968204360129672,0.9997149735257546,-0.6019786289341943,0.648536560962694,-0.1470634716372808,-1.4177043490331254,0.3901619809578635,0.4219911928984255,-0.23070805356712037,0.9997372633398022,4.5745018761715194e-05,0.8535248312780654,0.26300310071812644,-1.5511643607469057,-0.023268684529311544,0.519757267569657,-0.9998620415812373,0.9987448425896238,-0.5200690361252069,0.49373171860287657,0.07734487949362814,-1.336918962930109,106939.86935894357,32172.941756107757,21593.675032590178,265569.8156898854,79737.9312321462,140636.26276149607,0.386870581454261,1.0333456193554218,1.0702026270784752,0.3113844654403814,0.10431055638877904,2.3744789617805324,0.784425578242439,1.3554630604013866,0.21508170303791874,-0.3265647725528618,359.779608866866,19.25024565132727,317.917958299224,388.3532275648752,332.61854854773856,362.9302386468256,-0.10726354085142051,-1.400299028167194
98,0.9163174,20.053894,2.0158558,1779.993860529467,358938.8596317474,0.019808342162066016,0.01290022619229907,-0.0016682179569033227,0.044256238762560816,0.007981246359136565,0.031911747680567766,0.17988658694707124,-1.2181163665922525,0.2206685416232966,0.02811171850413276,0.1761266586176484,0.25085544145205046,0.1887635778936287,0.24744356500611844,-0.30784277518848646,-1.629362922908583,-0.0012750829078335547,0.016650466668244764,-0.026878966136023228,0.02511973341432154,-0.017653518490774102,0.01351974167550843,-0.05350899319582571,-1.4486534645096854,0.03785060030262156,0.6331562309293253,-0.9968127774885381,0.9997154597980146,-0.6019786289341943,0.648536560962694,-0.147063472446686,-1.4176752260475052,0.39018006180411846,0.42199136915796404,-0.23070805356712037,0.9997414459808952,0.00015369495598479006,0.8534626536703849,0.26300310071812644,-1.5511643607469057,-0.023268684529311544,0.5194796585914488,-0.9998620415812373,0.9987467126140012,-0.5200690361252069,0.4937312100576107,0.07734487949362814,-1.336918962930109,107127.7998858805,32172.72821779699,21593.671855628665,265570.88004576607,80010.06340141916,140636.26276149607,0.38373059228835654,1.0333456193554218,1.0702043802376038,0.3113844654403814,0.10431055638877904,2.374532732486498,0.784425578242439,1.3554630604013866,0.21508170303791874,-0.35950611924273773,360.17707340637435,19.266655134315762,317.91809583394604,388.3532275648752,332.61854854773856,362.9302386468256,-0.10726354085142051,-1.400299028167194
83,0.91629225,20.07489,2.0157053,1777.2731004974044,358937.2137535391,0.019807773757046534,0.012901145882381428,-0.001667993151577752,0.04426040935079194,0.007985953164679165,0.031834970602614795,0.17998000744446546,-1.2235605587067802,0.2206685601719393,0.02811540645102166,0.1761060604444866,0.25085748647057726,0.18876304640470334,0.24743817530800044,-0.30779194730115134,-1.6293849704432775,-0.001275049070412952,0.016637136485288227,-0.026893711585526822,0.025119745346181818,-0.017721842082602995,0.013520141354645023,-0.053447265519948814,-1.4486018189128484,0.03784449495955525,0.6331562112373933,-0.9968180680138458,0.999732733471737,-0.6023070463749459,0.648537005665242,-0.1471498932052626,-1.4176660255462668,0.39002862310783676,0.4219382470825559,-0.2308377688447952,0.999709651286438,0.0011207866281817075,0.8538764932033861,0.25732462307079373,-1.551156854154626,-0.023053311636958642,0.5197559748057275,-0.9999065180135811,0.998744861327142,-0.5188564125708747,0.49374537100680943,0.07479568086759876,-1.3369336664021987,107306.56600833999,32173.844882394013,20983.90397884172,265952.0045928667,79768.07381309768,140644.2088824812,0.38706824568954645,1.0828988103328108,1.0695055742079558,0.31139070975822675,0.10437358536226395,2.374971220920619,0.7881617635110639,1.3436984041392672,0.215117596331732,-0.32677274797946515,359.7774495549664,19.281502807621933,317.3204650738985,387.96659719367113,332.6759152749023,362.93532715258476,-0.10713512780368371,-1.3993835353215323
58,0.9157624,20.084354,2.0180824,1796.26082990498,358849.1266731169,0.019808301151476925,0.01290134310431283,-0.001666207909200624,0.044260640379736683,0.00798177939088101,0.03189521188792591,0.1812307529306252,-1.2200282511405853,0.22066591164387225,0.028111842589006366,0.17610594802045346,0.2508552585741098,0.1887655898123901,0.24745204592491077,-0.30777141190696367,-1.6293482689987056,-0.0012748599899245273,0.0165068361388544,-0.026646703234224193,0.025119447407869366,-0.017775129669326904,0.013519448805613588,-0.05488118958961694,-1.4495583043620024,0.03785442091811991,0.6331344799057075,-0.9968192882281309,0.9997689422252134,-0.6020626405897154,0.6485271442261857,-0.14707145889181722,-1.4176660481657122,0.39019351385342727,0.4220398645295499,-0.2308687960703834,0.9997354245838409,0.001120679069451858,0.853909387014118,0.26539082088078164,-1.5465080523359533,-0.023105678156330103,0.5197934902137442,-0.9999180739430573,0.9988973463010355,-0.5194364746451506,0.49376253708042217,0.07735152957564458,-1.3370779706454472,107155.75229569983,32174.470587127307,21175.088776310466,266088.1779094037,79738.59564187765,140643.62675895417,0.3962783470824073,1.0695706125867375,1.0705880020291056,0.3115758310285486,0.10429282687744942,2.3691112973043356,0.7874643510887203,1.3438334235803293,0.20364985046553602,-0.32380731761346443,359.6909379977106,19.113383396826162,317.96492941302455,387.67971372618,332.6732371043751,363.2303737672179,-0.1072635358459978,-1.4001328593086413
54,0.9154074,20.102232,2.0178263,1777.1147873485845,358905.4126278208,0.019779053371750312,0.012899691282181755,-0.001668001718315352,0.0442602379651515,0.007981766787304095,0.031901663606223984,0.17946787527577665,-1.2203290875943618,0.22066832316936646,0.02811222777284141,0.17610544685056903,0.2508550455291494,0.18876572846891934,0.2474334670624146,-0.3078020279831451,-1.6293634432290345,-0.0012747577524298047,0.01651009698504404,-0.026893310176932913,0.02511973665803934,-0.017720077263642164,0.013520166125631276,-0.05496945071655023,-1.4485997848479875,0.03785432229991753,0.6331556580941232,-0.9968206751469422,0.9997646357754896,-0.6019310905036027,0.6485238569807147,-0.14707137900383943,-1.417651512211014,0.39017019067831654,0.4219910895934814,-0.23121389917364926,0.9997353659191657,0.0012676592024125244,0.856365112587519,0.26302529982934747,-1.5509119174755603,-0.023100650827586718,0.5197791462881144,-0.9999065454942324,0.9987446560991304,-0.5206679467031201,0.49375226302087155,0.07648220634053485,-1.3364962852615276,107159.69122830658,32173.67620466931,21139.736886543164,267238.7999498278,79731.70634572335,140651.42075780555,0.38412967281580085,1.083180814662742,1.0705095001282199,0.3138608200364796,0.10447833949594382,2.3749629151348035,0.7822120999152156,1.3432056533417494,0.21509341700690282,-0.3270806128648373,359.77963760473216,19.288815031752808,317.92164206120674,387.93458640319,332.6734355722383,362.9384931468717,-0.10713371281713925,-1.4039910321608904
94,0.91524947,20.129446,2.01837,1785.8003624989635,358937.2137535391,0.01980793811124038,0.012901141872290956,-0.001667994942965713,0.0442542147662569,0.00798602995842233,0.031835613577623066,0.17998300624965421,-1.2197182238608415,0.22066855138545285,0.02811418387275211,0.1761060877541823,0.25085495084952936,0.1887630312045299,0.24743816811711006,-0.30779185525127367,-1.6293661853604582,-0.0012750649214983193,0.016639718837880315,-0.026876895162965472,0.025116658058604246,-0.017655246628127317,0.013519802962199646,-0.054881109207705156,-1.446196185940744,0.03785467964998079,0.6331284122966688,-0.9968179060366459,0.9997295335176218,-0.6023070463749459,0.6485167739234042,-0.14706604557809685,-1.4176605806388742,0.390503318632146,0.422696162903303,-0.2308911510064922,0.9997180457965033,0.0011395719891550704,0.8532779300562066,0.26671842749197405,-1.55122212452597,-0.023070001385607473,0.5197792686875066,-0.999923814985499,0.9987448592905372,-0.5171807065621462,0.49372047249438106,0.06924329258433291,-1.336933637172871,107155.89006357384,32173.900344987513,21004.310583112976,265537.25445413747,79732.41355286635,140466.46301951582,0.38733802437612885,1.0802023317683562,1.070429376173346,0.31138816216164705,0.10437439557354848,2.382480868774939,0.784425040620697,1.3439239741715392,0.21511893911970892,-0.3267382835331633,359.7775500968004,19.262734979724513,317.29887669624367,388.31102754727135,332.6732913718314,363.0692111969927,-0.1072612172571487,-1.4000969725378845
33,0.9149551,20.132029,2.021908,1791.8643222948215,358947.9719335796,0.019783069776201034,0.012900305969522977,-0.0016677537223883502,0.04425399489789438,0.007981588593887094,0.03190185576229903,0.17997376998187564,-1.2200588976767488,0.2206685334820858,0.028117917023081557,0.17610606620391475,0.2508551033165789,0.1887664911133409,0.2474475413231597,-0.3078016182018136,-1.629394610077669,-0.0012750762848776028,0.016630527295555034,-0.02689450454000408,0.025119400264119858,-0.01772304956395717,0.013520301638076855,-0.053400026414787104,-1.4488776969513806,0.03785444668079554,0.6331522515307213,-0.9968230658844731,0.9996528877212308,-0.6030198264846194,0.6485461082965792,-0.14704519869405305,-1.4176660258708984,0.39002295697002093,0.42205564111590627,-0.23647517819941063,0.9997414233204603,0.001120679069451858,0.8535644901973494,0.26565982235141505,-1.5511590677927911,-0.023053585073869107,0.5201712221449842,-0.9999246701169394,0.9987379485912374,-0.5206377185448341,0.4937567051671734,0.0749444611339937,-1.3370788175606019,107323.30106284,32173.592411184083,21868.70674662224,266710.47779943,79655.67069992016,140643.65152249963,0.3973789782548845,1.0796332560187643,1.0699610201959775,0.3138618622471441,0.10441651763172366,2.3723608962106506,0.7886452099843143,1.3398660279093286,0.21502893038902035,-0.3674678404382429,359.80845401200224,19.244568820539367,317.89034594627344,388.34610560321704,333.2506279868041,363.6012738103912,-0.10713479813269311,-1.404072573068776
56,0.914261,20.165398,2.0203197,1795.0059367678666,358937.2137535391,0.019807798933518726,0.012893977206655093,-0.001667993151577752,0.044256213559571614,0.007986982137694436,0.03183494957264419,0.18052925150228466,-1.2200643909747202,0.2206685601719393,0.028110794559199324,0.17610603523915017,0.2508562663818793,0.18876304640470334,0.24743816811711006,-0.3078084722390291,-1.6293859132039539,-0.0012750510150982704,0.016638530782446544,-0.02689301080591877,0.025119746531459212,-0.017718696602285117,0.013520106356357291,-0.053447265519948814,-1.4486018189128484,0.03784449655537386,0.6331316101692422,-0.9968217780576785,0.999732733471737,-0.6023070463749459,0.648536613114571,-0.1471498932052626,-1.4176660345799894,0.3900210557629293,0.4219378149629114,-0.23058782246779502,0.9997355139707504,0.001143546394354331,0.8539117937456469,0.2620307499818113,-1.551156854154626,-0.02305187473427576,0.5197559748057275,-0.9999065180135811,0.9987448623602072,-0.47711183847527,0.49374461873017017,0.07479568086759876,-1.336933403189706,107306.56600833999,32173.844882394013,20740.721055161004,265952.2254477101,79767.79544089422,140639.65336116866,0.38733310057854053,1.0828918872084912,1.070429376173346,0.3113916619056679,0.10437439557354848,2.374971220920619,0.7886036404756596,1.3436984041392672,0.215117596331732,-0.32725287718678164,359.76953355062017,19.250208811283446,317.2987196251672,388.62108735036264,332.67185017630544,362.93697910345685,-0.10634238350217601,-1.3998907452169254
69,0.91398555,20.190708,2.0203528,1785.8003624989635,358937.2137535391,0.01980793811124038,0.012901141872290956,-0.0016682261882175525,0.044256213559571614,0.007986989109387986,0.03183494957264419,0.17998000744446546,-1.2197219555357222,0.2206685601719393,0.028110794559199324,0.17610605401006788,0.25088304158618757,0.1887631264605597,0.24743816811711006,-0.30779194730115134,-1.6293662033300083,-0.0012750649214983193,0.016636786567232043,-0.026876895162965472,0.025119745346181818,-0.017718696602285117,0.013519802962199646,-0.054881109207705156,-1.4486018189128484,0.03784448212795089,0.6331562112373933,-0.9968178068784332,0.9997241234361977,-0.6023070463749459,0.648536613114571,-0.14714975795213514,-1.4176660405259633,0.390503318632146,0.422696162903303,-0.23111064787206917,0.9997369528902097,0.0011436119611622528,0.8557925673462341,0.26564781095059986,-1.5511624375425057,-0.023052253337372743,0.5197559748057275,-0.9999065180135811,0.998744861327142,-0.47711183847527,0.49373187485891207,0.06924329258433291,-1.3369347673571386,107306.56600833999,32173.844882394013,21004.310583112976,265526.54747274594,79846.70452476479,140466.17248049294,0.38733310057854053,1.0802023317683562,1.070429376173346,0.31138816216164705,0.10437439557354848,2.3749721375990243,0.784425040620697,1.3558688261595178,0.215117596331732,-0.3267382835331633,359.7774495549664,19.250208811283446,317.29868146489446,388.33046222076837,332.6720563695751,363.06925593293874,-0.10713435335163213,-1.3996418230183176
90,0.91354114,20.197111,2.0276172,1786.6475068351792,358943.73165163776,0.01980793811124038,0.01290115237185507,-0.0016679977842845202,0.044254126796419435,0.007986022650710224,0.03183557500178673,0.17983784536752107,-1.2201121332782672,0.22066861772968285,0.028115616741396843,0.17610594754378242,0.25085539684508906,0.18876661688957058,0.2474373683549592,-0.3077906122917626,-1.6293863721600286,-0.001274745944191072,0.01648347306267739,-0.026893681465075855,0.025116627658122306,-0.01776165651743033,0.013536336146177148,-0.06168935845733478,-1.4492822496217257,0.037856488831242735,0.6331560746760018,-0.996789130145916,0.9997560798632293,-0.6025458602586272,0.648554124400263,-0.1471465574342723,-1.4176546098407163,0.39063805471203966,0.4219928620463789,-0.23252327967400868,0.9997143800510052,0.001163434601777808,0.8764836122266725,0.2667068959108459,-1.5512510894607963,-0.023110139647408517,0.5192685453250211,-0.9999034562906236,0.9989131593012194,-0.516784819414579,0.49368137086454045,0.07611580170388607,-1.3370811544399661,107139.08305301615,32163.185182721445,21110.54780996737,266762.7962528099,79950.38452728692,140660.7531373066,0.39474788194878685,1.0828727500437778,1.069363064754316,0.31133737648874804,0.09378298267268148,2.374262645148558,0.7856831386360846,1.3559881670248901,0.21466239595659445,-0.33115114562109615,359.78978257335484,19.29247130961755,317.49989459584907,398.81584665169004,332.619636476125,363.07015598182187,-0.10728156246716888,-1.4082798849868485
48,0.91347784,20.21887,2.022026,1785.2298386551463,358938.8703201544,0.019772499057302512,0.012900248794426484,-0.0016682261882175525,0.044254120002090586,0.007986985614953729,0.03183855788262012,0.18057346123411913,-1.2202796011464783,0.2206685601719393,0.028110794559199324,0.17610605401006788,0.25088304158618757,0.1887631264605597,0.24743816656116357,-0.3077906029685184,-1.6293625119459756,-0.0012750649214983193,0.016636786567232043,-0.026876895162965472,0.025119745346181818,-0.017777759781298606,0.013520244507640304,-0.054881109207705156,-1.4486018189128484,0.03784490732372666,0.6331557018250196,-0.9968178510363526,0.9997240210327359,-0.6023070463749459,0.6485423884116944,-0.14715667351236464,-1.4176649271177648,0.390503318632146,0.42200864954996553,-0.23111064787206917,0.9997369588910597,0.0011260596349445535,0.8566942977100018,0.26579062455399366,-1.5508794032056445,-0.023056712189663355,0.5197792185891877,-0.9999035469978295,0.998744861327142,-0.4779314137157463,0.49373187485891207,0.06914138502685507,-1.336231304147602,107164.60914209182,32173.844601961395,21106.867252258875,268004.4509475431,79731.102558648,140466.17248049294,0.38733310057854053,1.079975390127596,1.0703539066071421,0.3138643894076001,0.10437439557354848,2.3723075351074225,0.7840737762026008,1.34415869483369,0.215117596331732,-0.3278620963827413,359.7773081660882,19.246032790848222,317.29868146489446,388.31034702928946,332.6635199326448,363.0736047909239,-0.10713536696491949,-1.3996418230183176
50,0.9130561,20.245886,2.0225935,1786.6475068351792,358938.404954558,0.01980793811124038,0.012901122582055889,-0.001667997986299776,0.04425412688063943,0.007986040840246938,0.03183557500178673,0.18002382828379576,-1.2200873847322646,0.22066855143116773,0.02811043441946666,0.1761060858357545,0.2508547971997534,0.18874576803020698,0.24744669958416365,-0.3077906122917626,-1.629385663542456,-0.0012750649214983193,0.016627236306737115,-0.026878335941381407,0.025116627658122306,-0.01765715705594026,0.013536063265752778,-0.05950483743882027,-1.4493071007174205,0.037844297937024964,0.6331562112373933,-0.9968175300156011,0.9997295356254777,-0.6025458602586272,0.6485368304240096,-0.14714704140896734,-1.4176626075399519,0.390039485133087,0.4219920617904916,-0.23124654159189198,0.999716097288575,0.0010991712007072541,0.8764954610042757,0.2667068959108459,-1.5512572334722106,-0.023282904107906035,0.5197789196386623,-0.9999064402565722,0.998744861327142,-0.47734644879137644,0.49369103621391275,0.06924329258433291,-1.3369380237526869,107157.3294422989,32173.844882394013,21004.752557715816,266775.786433725,79948.05344484972,140464.55673303644,0.3881397672690781,1.0263379435180928,1.0694070929868233,0.31138816216164705,0.10437439557354848,2.369097041636668,0.7856831386360846,1.356068727017032,0.21507547269027633,-0.35995119954903554,359.78195459570475,19.117763151831983,317.3311002072261,387.6736269686406,332.63298682278975,363.0744901218862,-0.1072805093225529,-1.400089842896168
95,0.9124492,20.261139,2.0276198,1780.3802153357144,358948.9092883606,0.01978411992528533,0.012900327421179414,-0.0016677093873542163,0.04425399398691195,0.007986076654055995,0.03183308135136697,0.18062207931787144,-1.2201074534753904,0.2206685271564746,0.028115846468772472,0.17610594564540777,0.2508554599523401,0.1887665267548913,0.2474387291808281,-0.30779132586317254,-1.6293852818102978,-0.001274743869180839,0.016513193617087276,-0.0268603118529649,0.025116783615525946,-0.017765732402037396,0.013535867225661573,-0.05339789852036285,-1.4492116332198206,0.03785449261687848,0.6331533869011129,-0.9968123286554287,0.999652732135879,-0.6023229219455839,0.6485369521948106,-0.14704841913091216,-1.4176647026708233,0.39003888220706256,0.42205448600653567,-0.23103608279798382,0.9997167345327785,0.0011330062058090872,0.8765354301235101,0.262290142152934,-1.5448987162870376,-0.023284447693156587,0.5197756849454899,-0.9999034297313494,0.9987583023598696,-0.47767930232282163,0.4937441280569641,0.07604219752909744,-1.336227336677632,107339.91543049458,32173.739753334845,21879.149282482726,267875.90718175087,81332.34596024727,140641.93981960168,0.397322926854062,1.0780751935004282,1.07000066299633,0.31385314407142406,0.10437160997737353,2.3722645017841497,0.7885909814109171,1.3391834458126481,0.20349718814834974,-0.3605853177652603,360.1509500641607,19.059278262810878,317.9542388091852,388.3465652125469,332.61581586200305,363.5984319239739,-0.1071416447785798,-1.4039400946994574
75,0.91230583,20.285154,2.0245502,1785.8003624989635,358937.2137535391,0.01980793811124038,0.012901141872290956,-0.001667994942965713,0.04425421491629974,0.00798602995842233,0.031835613577623066,0.17998300624965421,-1.2197219555357222,0.22066855138545285,0.02811418387275211,0.1761060877541823,0.25085497405034723,0.18876302486740487,0.24743816811711006,-0.30779185525127367,-1.6293661853604582,-0.0012750649214983193,0.01663715910311634,-0.026876895162965472,0.025119745346181818,-0.017655246628127317,0.013519802962199646,-0.054881109207705156,-1.4486018189128484,0.03784448212795089,0.6331562112373933,-0.9968178068784332,0.9997295335176218,-0.6023070463749459,0.6485366001720453,-0.14714696915028996,-1.4176660405259633,0.390503318632146,0.422696162903303,-0.23110613990157708,0.9997180457965033,0.0011393169397313097,0.8758147427507679,0.26671842749197405,-1.5511624375425057,-0.023070001385607473,0.5197786474203752,-0.9999065180135811,0.998744861327142,-0.47711183847527,0.49373187485891207,0.06924329258433291,-1.3369349296274484,107156.50260621576,32173.844882394013,21004.310583112976,265537.25445413747,79846.70452476479,140466.17248049294,0.38733310057854053,1.0802023317683562,1.070429376173346,0.31138816216164705,0.10437439557354848,2.382480868774939,0.784425040620697,1.3560757313188028,0.21511893911970892,-0.3267382835331633,359.7775500968004,19.124989240711685,317.2985167077105,388.3531323241133,332.6720563695751,363.0692111969927,-0.10728530347130309,-1.410756224873737
38,0.91181797,20.293262,2.0256956,1785.8003624989635,358937.2137535391,0.01980793811124038,0.012901349089907619,-0.0016680096738446472,0.044256213559571614,0.007986989109387986,0.031832216126138874,0.17964525653537902,-1.219783502693627,0.2206685601719393,0.02811059940796376,0.17610605401006788,0.2508538477778767,0.1887631264605597,0.24743816811711006,-0.3077919679960288,-1.6293650311601475,-0.0012753603216485421,0.016625637278850813,-0.026888126758194058,0.02512155960723239,-0.017718696602285117,0.01351214391849136,-0.06208734760592517,-1.4426513826764265,0.037836293197626186,0.6331580400999984,-0.9968177774274734,0.9997299832793378,-0.6022890046376915,0.6485938034643906,-0.14714975795213514,-1.4176660056453656,0.3904745261001841,0.4217677444670364,-0.23701602283941042,0.9997369528902097,0.0012338063811610954,0.857499755151078,0.26670399941084166,-1.5511608386146394,-0.023054945565759037,0.5197544828801587,-0.9999065180135811,0.998744861327142,-0.4784243562083463,0.4937460759090883,0.06906170667033516,-1.3369347673571386,107137.43937096876,32173.844882394013,21880.679310340805,265429.2179298952,79846.70452476479,140466.1283156798,0.39638669424336215,1.0304986128805675,1.070429376173346,0.31115732704953775,0.10433086877756664,2.377928836379011,0.7856410367714312,1.3572810695152395,0.21516125551081758,-0.3267382835331633,359.7774495549664,19.113504253624946,317.33219932456524,388.33046222076837,333.2417883752286,362.7229277449579,-0.10714014517956975,-1.4606997571371163
21,0.9113289,20.318617,2.0264263,1786.6475068351792,358873.5587110046,0.019808159010087832,0.012899689326665105,-0.001667997986299776,0.04425401434740697,0.007986973210834447,0.031891746002952755,0.1716195272677291,-1.220264027601528,0.22066855143116773,0.02811043441946666,0.17610610129567889,0.2508547971997534,0.18876656570512385,0.24744669958416365,-0.3078068342022207,-1.629385663542456,-0.0012750649214983193,0.016501588734723894,-0.0268822047264762,0.025116627658122306,-0.01765584920346456,0.013513140480520476,-0.05950483743882027,-1.4495548226058443,0.037844297937024964,0.633155736374044,-0.9968177401352049,0.9997295356254777,-0.6025458602586272,0.6485368304240096,-0.14714702358490375,-1.4176626075399519,0.390039485133087,0.4219920617904916,-0.23124654159189198,0.999716097288575,0.0010991712007072541,0.8765773301891918,0.2667068959108459,-1.5509215722535268,-0.023282170400529163,0.5197354557131061,-0.9999064402565722,0.998744861327142,-0.47772882286585916,0.4937229528251533,0.06924329258433291,-1.328476745500553,107157.3294422989,32166.240693717566,21005.07391282165,266722.459609074,80061.1615601822,140458.89611817998,0.4364951524856198,1.0739483797108178,1.0693897336545424,0.31122113036724597,0.10437945722763596,2.369097041636668,0.7856831386360846,1.3346475637431157,0.21507547269027633,-0.35995119954903554,359.78195459570475,19.117763151831983,317.3311002072261,388.03653435492083,332.63314345518364,363.0744901218862,-0.1072805093225529,-1.400089842896168
